market,version,candidate_id,component,bucket,weight
eu-small,old,eu_small_validated_quality_momentum,quality: ROE avg FY0,eu_small_validated_quality,0.16666666666666666
eu-small,old,eu_small_syn_subset_1e7b64c9ba,momentum: PMOM 12M1M,pmom,0.5
eu-small,old,eu_small_syn_subset_1e7b64c9ba,Oper Margin directional_delta lag1,quality_improvement,0.125
eu-small,old,eu_small_syn_subset_1e7b64c9ba,Oper Margin directional_delta lag3,quality_improvement,0.125
eu-small,old,eu_small_syn_subset_1e7b64c9ba,ROE avg FY0 directional_delta lag1,quality_improvement,0.125
eu-small,old,eu_small_syn_subset_1e7b64c9ba,ROE avg FY0 directional_delta lag3,quality_improvement,0.125
eu-small,old,eu_small_syn_pair_f1d2ba88715b,NetDebt to EBITDA exFIN score_delta lag3,NetDebt to EBITDA exFIN score_delta lag3,0.5
eu-small,old,eu_small_syn_pair_f1d2ba88715b,Oper Margin directional_delta lag1,Oper Margin directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_17e1d2a6cf0a,NetDebt to EBITDA exFIN score_delta lag1,NetDebt to EBITDA exFIN score_delta lag1,0.5
eu-small,old,eu_small_syn_pair_17e1d2a6cf0a,Oper Margin directional_delta lag3,Oper Margin directional_delta lag3,0.5
eu-small,old,eu_small_validated_all_equal,dividend: DPS 1Y Growth FY1,eu_small_validated_dividend,0.06666666666666667
eu-small,old,eu_small_validated_all_equal,dividend: DVD Yield FY1,eu_small_validated_dividend,0.06666666666666667
eu-small,old,eu_small_validated_all_equal,dividend: DVD Yield NTM,eu_small_validated_dividend,0.06666666666666667
eu-small,old,eu_small_validated_all_equal,growth: EPS Growth FY1,eu_small_validated_growth,0.2
eu-small,old,eu_small_validated_all_equal,momentum: EPS Revision Ratio,eu_small_validated_momentum,0.1
eu-small,old,eu_small_validated_all_equal,momentum: PMOM 12M1M,eu_small_validated_momentum,0.1
eu-small,old,eu_small_validated_all_equal,quality: NetDebt to EBITDA exFIN,eu_small_validated_quality,0.06666666666666667
eu-small,old,eu_small_validated_all_equal,quality: Oper Margin,eu_small_validated_quality,0.06666666666666667
eu-small,old,eu_small_validated_all_equal,quality: ROE avg FY0,eu_small_validated_quality,0.06666666666666667
eu-small,old,eu_small_validated_all_equal,value: Earns Yield FY1,eu_small_validated_value,0.06666666666666667
eu-small,old,eu_small_validated_all_equal,value: Earns Yield NTM,eu_small_validated_value,0.06666666666666667
eu-small,old,eu_small_validated_all_equal,value: PFCF LTM,eu_small_validated_value,0.06666666666666667
eu-small,old,eu_small_syn_pair_a663a366b8d1,Oper Margin directional_delta lag1,Oper Margin directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_a663a366b8d1,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_syn_pair_8e94a0221f4c,NetDebt to EBITDA exFIN directional_delta lag1,NetDebt to EBITDA exFIN directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_8e94a0221f4c,Oper Margin directional_delta lag1,Oper Margin directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_fe187ab32528,NetDebt to EBITDA exFIN score_delta lag3,NetDebt to EBITDA exFIN score_delta lag3,0.5
eu-small,old,eu_small_syn_pair_fe187ab32528,Oper Margin directional_delta lag3,Oper Margin directional_delta lag3,0.5
eu-small,old,eu_small_syn_loo_without_quality_improvement,Daily Vol 260J score_delta lag12,risk_decline,0.14285714285714285
eu-small,old,eu_small_syn_loo_without_quality_improvement,growth: EPS Growth FY1,growth,0.14285714285714285
eu-small,old,eu_small_syn_loo_without_quality_improvement,momentum: EPS Revision Ratio,revision,0.14285714285714285
eu-small,old,eu_small_syn_loo_without_quality_improvement,momentum: PMOM 12M1M,pmom,0.14285714285714285
eu-small,old,eu_small_syn_loo_without_quality_improvement,EV To EBITDA NTM directional_delta lag1,value_improvement,0.047619047619047616
eu-small,old,eu_small_syn_loo_without_quality_improvement,Earns Yield FY1 score_delta lag1,earnings_yield_improvement,0.047619047619047616
eu-small,old,eu_small_syn_loo_without_quality_improvement,Earns Yield NTM directional_delta lag1,earnings_yield_improvement,0.047619047619047616
eu-small,old,eu_small_syn_loo_without_quality_improvement,Earns Yield NTM score_delta lag1,earnings_yield_improvement,0.047619047619047616
eu-small,old,eu_small_syn_loo_without_quality_improvement,NetDebt to EBITDA exFIN directional_delta lag1,deleveraging,0.047619047619047616
eu-small,old,eu_small_syn_loo_without_quality_improvement,NetDebt to EBITDA exFIN score_delta lag1,deleveraging,0.047619047619047616
eu-small,old,eu_small_syn_loo_without_quality_improvement,NetDebt to EBITDA exFIN score_delta lag3,deleveraging,0.047619047619047616
eu-small,old,eu_small_syn_loo_without_quality_improvement,PB LTM directional_delta lag1,value_improvement,0.047619047619047616
eu-small,old,eu_small_syn_loo_without_quality_improvement,PB LTM directional_delta lag3,value_improvement,0.047619047619047616
eu-small,old,eu_small_syn_subset_2543debc1d,momentum: PMOM 12M1M,pmom,0.3333333333333333
eu-small,old,eu_small_syn_subset_2543debc1d,Earns Yield FY1 score_delta lag1,earnings_yield_improvement,0.1111111111111111
eu-small,old,eu_small_syn_subset_2543debc1d,Earns Yield NTM directional_delta lag1,earnings_yield_improvement,0.1111111111111111
eu-small,old,eu_small_syn_subset_2543debc1d,Earns Yield NTM score_delta lag1,earnings_yield_improvement,0.1111111111111111
eu-small,old,eu_small_syn_subset_2543debc1d,Oper Margin directional_delta lag1,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_2543debc1d,Oper Margin directional_delta lag3,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_2543debc1d,ROE avg FY0 directional_delta lag1,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_2543debc1d,ROE avg FY0 directional_delta lag3,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_63b970fc78,Earns Yield FY1 score_delta lag1,earnings_yield_improvement,0.16666666666666666
eu-small,old,eu_small_syn_subset_63b970fc78,Earns Yield NTM directional_delta lag1,earnings_yield_improvement,0.16666666666666666
eu-small,old,eu_small_syn_subset_63b970fc78,Earns Yield NTM score_delta lag1,earnings_yield_improvement,0.16666666666666666
eu-small,old,eu_small_syn_subset_63b970fc78,Oper Margin directional_delta lag1,quality_improvement,0.125
eu-small,old,eu_small_syn_subset_63b970fc78,Oper Margin directional_delta lag3,quality_improvement,0.125
eu-small,old,eu_small_syn_subset_63b970fc78,ROE avg FY0 directional_delta lag1,quality_improvement,0.125
eu-small,old,eu_small_syn_subset_63b970fc78,ROE avg FY0 directional_delta lag3,quality_improvement,0.125
eu-small,old,eu_small_reldelta_quality_oper_margin_lag1_score,Oper Margin directional_delta lag1,,1.0
eu-small,old,eu_small_syn_subset_f0f16e6b36,momentum: PMOM 12M1M,pmom,0.3333333333333333
eu-small,old,eu_small_syn_subset_f0f16e6b36,EV To EBITDA NTM directional_delta lag1,value_improvement,0.1111111111111111
eu-small,old,eu_small_syn_subset_f0f16e6b36,NetDebt to EBITDA exFIN directional_delta lag1,deleveraging,0.1111111111111111
eu-small,old,eu_small_syn_subset_f0f16e6b36,NetDebt to EBITDA exFIN score_delta lag1,deleveraging,0.1111111111111111
eu-small,old,eu_small_syn_subset_f0f16e6b36,NetDebt to EBITDA exFIN score_delta lag3,deleveraging,0.1111111111111111
eu-small,old,eu_small_syn_subset_f0f16e6b36,PB LTM directional_delta lag1,value_improvement,0.1111111111111111
eu-small,old,eu_small_syn_subset_f0f16e6b36,PB LTM directional_delta lag3,value_improvement,0.1111111111111111
eu-small,old,eu_small_syn_pair_bcb4ae3dacad,ROE avg FY0 directional_delta lag1,ROE avg FY0 directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_bcb4ae3dacad,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_validated_quality_value,quality: NetDebt to EBITDA exFIN,eu_small_validated_quality,0.16666666666666666
eu-small,old,eu_small_validated_quality_value,quality: Oper Margin,eu_small_validated_quality,0.16666666666666666
eu-small,old,eu_small_validated_quality_value,quality: ROE avg FY0,eu_small_validated_quality,0.16666666666666666
eu-small,old,eu_small_validated_quality_value,value: Earns Yield FY1,eu_small_validated_value,0.16666666666666666
eu-small,old,eu_small_validated_quality_value,value: Earns Yield NTM,eu_small_validated_value,0.16666666666666666
eu-small,old,eu_small_validated_quality_value,value: PFCF LTM,eu_small_validated_value,0.16666666666666666
eu-small,old,eu_small_syn_subset_899194f687,momentum: EPS Revision Ratio,revision,0.3333333333333333
eu-small,old,eu_small_syn_subset_899194f687,Earns Yield FY1 score_delta lag1,earnings_yield_improvement,0.1111111111111111
eu-small,old,eu_small_syn_subset_899194f687,Earns Yield NTM directional_delta lag1,earnings_yield_improvement,0.1111111111111111
eu-small,old,eu_small_syn_subset_899194f687,Earns Yield NTM score_delta lag1,earnings_yield_improvement,0.1111111111111111
eu-small,old,eu_small_syn_subset_899194f687,Oper Margin directional_delta lag1,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_899194f687,Oper Margin directional_delta lag3,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_899194f687,ROE avg FY0 directional_delta lag1,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_899194f687,ROE avg FY0 directional_delta lag3,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_pair_e89e3c049b0f,Oper Margin directional_delta lag3,Oper Margin directional_delta lag3,0.5
eu-small,old,eu_small_syn_pair_e89e3c049b0f,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_syn_subset_27b784f1d4,growth: EPS Growth FY1,growth,0.3333333333333333
eu-small,old,eu_small_syn_subset_27b784f1d4,NetDebt to EBITDA exFIN directional_delta lag1,deleveraging,0.1111111111111111
eu-small,old,eu_small_syn_subset_27b784f1d4,NetDebt to EBITDA exFIN score_delta lag1,deleveraging,0.1111111111111111
eu-small,old,eu_small_syn_subset_27b784f1d4,NetDebt to EBITDA exFIN score_delta lag3,deleveraging,0.1111111111111111
eu-small,old,eu_small_syn_subset_27b784f1d4,Oper Margin directional_delta lag1,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_27b784f1d4,Oper Margin directional_delta lag3,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_27b784f1d4,ROE avg FY0 directional_delta lag1,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_27b784f1d4,ROE avg FY0 directional_delta lag3,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_c04f0d771c,momentum: PMOM 12M1M,pmom,0.3333333333333333
eu-small,old,eu_small_syn_subset_c04f0d771c,Earns Yield FY1 score_delta lag1,earnings_yield_improvement,0.1111111111111111
eu-small,old,eu_small_syn_subset_c04f0d771c,Earns Yield NTM directional_delta lag1,earnings_yield_improvement,0.1111111111111111
eu-small,old,eu_small_syn_subset_c04f0d771c,Earns Yield NTM score_delta lag1,earnings_yield_improvement,0.1111111111111111
eu-small,old,eu_small_syn_subset_c04f0d771c,NetDebt to EBITDA exFIN directional_delta lag1,deleveraging,0.1111111111111111
eu-small,old,eu_small_syn_subset_c04f0d771c,NetDebt to EBITDA exFIN score_delta lag1,deleveraging,0.1111111111111111
eu-small,old,eu_small_syn_subset_c04f0d771c,NetDebt to EBITDA exFIN score_delta lag3,deleveraging,0.1111111111111111
eu-small,old,eu_small_syn_subset_d768d01d37,momentum: EPS Revision Ratio,revision,0.3333333333333333
eu-small,old,eu_small_syn_subset_d768d01d37,momentum: PMOM 12M1M,pmom,0.3333333333333333
eu-small,old,eu_small_syn_subset_d768d01d37,Oper Margin directional_delta lag1,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_d768d01d37,Oper Margin directional_delta lag3,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_d768d01d37,ROE avg FY0 directional_delta lag1,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_subset_d768d01d37,ROE avg FY0 directional_delta lag3,quality_improvement,0.08333333333333333
eu-small,old,eu_small_syn_pair_709d119ceb15,NetDebt to EBITDA exFIN score_delta lag1,NetDebt to EBITDA exFIN score_delta lag1,0.5
eu-small,old,eu_small_syn_pair_709d119ceb15,ROE avg FY0 directional_delta lag3,ROE avg FY0 directional_delta lag3,0.5
eu-small,old,eu_small_syn_pair_40b927c0721f,NetDebt to EBITDA exFIN score_delta lag3,NetDebt to EBITDA exFIN score_delta lag3,0.5
eu-small,old,eu_small_syn_pair_40b927c0721f,ROE avg FY0 directional_delta lag1,ROE avg FY0 directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_0aba5845ec15,ROE avg FY0 directional_delta lag3,ROE avg FY0 directional_delta lag3,0.5
eu-small,old,eu_small_syn_pair_0aba5845ec15,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_syn_pair_3b21d9e4a2b9,NetDebt to EBITDA exFIN directional_delta lag1,NetDebt to EBITDA exFIN directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_3b21d9e4a2b9,ROE avg FY0 directional_delta lag1,ROE avg FY0 directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_20d3b3b417b2,NetDebt to EBITDA exFIN score_delta lag1,NetDebt to EBITDA exFIN score_delta lag1,0.5
eu-small,old,eu_small_syn_pair_20d3b3b417b2,ROE avg FY0 directional_delta lag1,ROE avg FY0 directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_8dc05f4571bb,ROE avg FY0 directional_delta lag1,ROE avg FY0 directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_8dc05f4571bb,momentum: PMOM 12M1M,momentum: PMOM 12M1M,0.5
eu-small,old,eu_small_syn_pair_033424e05f56,NetDebt to EBITDA exFIN directional_delta lag1,NetDebt to EBITDA exFIN directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_033424e05f56,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_reldelta_quality_oper_margin_lag3_score,Oper Margin directional_delta lag3,,1.0
eu-small,old,eu_small_reldelta_quality_roe_avg_fy0_lag3_score,ROE avg FY0 directional_delta lag3,,1.0
eu-small,old,eu_small_validated_value_momentum,momentum: EPS Revision Ratio,eu_small_validated_momentum,0.25
eu-small,old,eu_small_validated_value_momentum,momentum: PMOM 12M1M,eu_small_validated_momentum,0.25
eu-small,old,eu_small_validated_value_momentum,value: Earns Yield FY1,eu_small_validated_value,0.16666666666666666
eu-small,old,eu_small_validated_value_momentum,value: Earns Yield NTM,eu_small_validated_value,0.16666666666666666
eu-small,old,eu_small_validated_value_momentum,value: PFCF LTM,eu_small_validated_value,0.16666666666666666
eu-small,old,eu_small_reldelta_quality_roe_avg_fy0_lag1_score,ROE avg FY0 directional_delta lag1,,1.0
eu-small,old,eu_small_syn_pair_9e22c0691ee6,NetDebt to EBITDA exFIN directional_delta lag1,NetDebt to EBITDA exFIN directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_9e22c0691ee6,momentum: PMOM 12M1M,momentum: PMOM 12M1M,0.5
eu-small,old,eu_small_syn_pair_60a4c7e63ace,NetDebt to EBITDA exFIN score_delta lag1,NetDebt to EBITDA exFIN score_delta lag1,0.5
eu-small,old,eu_small_syn_pair_60a4c7e63ace,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_syn_pair_4a95877d504c,NetDebt to EBITDA exFIN score_delta lag3,NetDebt to EBITDA exFIN score_delta lag3,0.5
eu-small,old,eu_small_syn_pair_4a95877d504c,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_syn_pair_6592975eda25,NetDebt to EBITDA exFIN score_delta lag3,NetDebt to EBITDA exFIN score_delta lag3,0.5
eu-small,old,eu_small_syn_pair_6592975eda25,PB LTM directional_delta lag1,PB LTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_0bb87ca525aa,Earns Yield NTM directional_delta lag1,Earns Yield NTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_0bb87ca525aa,NetDebt to EBITDA exFIN directional_delta lag1,NetDebt to EBITDA exFIN directional_delta lag1,0.5
eu-small,old,eu_small_relrank_quality_netdebt_to_ebitda_exfin_lag1_score,NetDebt to EBITDA exFIN score_delta lag1,,1.0
eu-small,old,eu_small_relrank_quality_netdebt_to_ebitda_exfin_lag3_score,NetDebt to EBITDA exFIN score_delta lag3,,1.0
eu-small,old,eu_small_syn_pair_7b4db3fbb664,PB LTM directional_delta lag1,PB LTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_7b4db3fbb664,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_syn_pair_b75b44284c53,Earns Yield NTM score_delta lag1,Earns Yield NTM score_delta lag1,0.5
eu-small,old,eu_small_syn_pair_b75b44284c53,NetDebt to EBITDA exFIN directional_delta lag1,NetDebt to EBITDA exFIN directional_delta lag1,0.5
eu-small,old,eu_small_momentum_eps_revision_ratio_score,momentum: EPS Revision Ratio,,1.0
eu-small,old,eu_small_reldelta_quality_netdebt_to_ebitda_exfin_lag1_score,NetDebt to EBITDA exFIN directional_delta lag1,,1.0
eu-small,old,eu_small_syn_pair_4ed704150f77,EV To EBITDA NTM directional_delta lag1,EV To EBITDA NTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_4ed704150f77,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_momentum_pmom_12m1m_score,momentum: PMOM 12M1M,,1.0
eu-small,old,eu_small_syn_pair_27402c3dc717,EV To EBITDA NTM directional_delta lag1,EV To EBITDA NTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_27402c3dc717,momentum: PMOM 12M1M,momentum: PMOM 12M1M,0.5
eu-small,old,eu_small_syn_pair_857c47955c38,PB LTM directional_delta lag1,PB LTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_857c47955c38,momentum: PMOM 12M1M,momentum: PMOM 12M1M,0.5
eu-small,old,eu_small_syn_pair_4912ecc63b08,PB LTM directional_delta lag3,PB LTM directional_delta lag3,0.5
eu-small,old,eu_small_syn_pair_4912ecc63b08,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_syn_pair_08251593d3b6,PB LTM directional_delta lag3,PB LTM directional_delta lag3,0.5
eu-small,old,eu_small_syn_pair_08251593d3b6,momentum: PMOM 12M1M,momentum: PMOM 12M1M,0.5
eu-small,old,eu_small_syn_pair_da841af42fe8,Earns Yield NTM directional_delta lag1,Earns Yield NTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_da841af42fe8,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_syn_pair_a2e7341e650f,Earns Yield NTM score_delta lag1,Earns Yield NTM score_delta lag1,0.5
eu-small,old,eu_small_syn_pair_a2e7341e650f,momentum: PMOM 12M1M,momentum: PMOM 12M1M,0.5
eu-small,old,eu_small_syn_pair_b209c4d71bad,Earns Yield NTM directional_delta lag1,Earns Yield NTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_b209c4d71bad,PB LTM directional_delta lag1,PB LTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_c50ef985a596,Earns Yield NTM score_delta lag1,Earns Yield NTM score_delta lag1,0.5
eu-small,old,eu_small_syn_pair_c50ef985a596,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_syn_pair_0e147cfca1c1,Earns Yield NTM directional_delta lag1,Earns Yield NTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_0e147cfca1c1,momentum: PMOM 12M1M,momentum: PMOM 12M1M,0.5
eu-small,old,eu_small_syn_pair_f29bdf453460,Earns Yield FY1 score_delta lag1,Earns Yield FY1 score_delta lag1,0.5
eu-small,old,eu_small_syn_pair_f29bdf453460,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_syn_pair_d3a2e8defd33,Earns Yield NTM score_delta lag1,Earns Yield NTM score_delta lag1,0.5
eu-small,old,eu_small_syn_pair_d3a2e8defd33,PB LTM directional_delta lag1,PB LTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_91245eec653a,PB LTM directional_delta lag1,PB LTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_91245eec653a,growth: EPS Growth FY1,growth: EPS Growth FY1,0.5
eu-small,old,eu_small_syn_pair_bf9420a88eff,Earns Yield FY1 score_delta lag1,Earns Yield FY1 score_delta lag1,0.5
eu-small,old,eu_small_syn_pair_bf9420a88eff,momentum: PMOM 12M1M,momentum: PMOM 12M1M,0.5
eu-small,old,eu_small_syn_pair_bfa692da76d4,Earns Yield NTM directional_delta lag1,Earns Yield NTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_bfa692da76d4,PB LTM directional_delta lag3,PB LTM directional_delta lag3,0.5
eu-small,old,eu_small_syn_pair_5b66d31a1488,EV To EBITDA NTM directional_delta lag1,EV To EBITDA NTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_5b66d31a1488,growth: EPS Growth FY1,growth: EPS Growth FY1,0.5
eu-small,old,eu_small_syn_pair_adb8a91b6300,EV To EBITDA NTM directional_delta lag1,EV To EBITDA NTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_adb8a91b6300,Earns Yield NTM score_delta lag1,Earns Yield NTM score_delta lag1,0.5
eu-small,old,eu_small_reldelta_value_pb_ltm_lag1_score,PB LTM directional_delta lag1,,1.0
eu-small,old,eu_small_reldelta_value_pb_ltm_lag3_score,PB LTM directional_delta lag3,,1.0
eu-small,old,eu_small_syn_pair_68008e68e7fb,EV To EBITDA NTM directional_delta lag1,EV To EBITDA NTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_68008e68e7fb,Earns Yield NTM directional_delta lag1,Earns Yield NTM directional_delta lag1,0.5
eu-small,old,eu_small_syn_pair_9911cd8710b9,Daily Vol 260J score_delta lag12,Daily Vol 260J score_delta lag12,0.5
eu-small,old,eu_small_syn_pair_9911cd8710b9,momentum: PMOM 12M1M,momentum: PMOM 12M1M,0.5
eu-small,old,eu_small_reldelta_value_ev_to_ebitda_ntm_lag1_score,EV To EBITDA NTM directional_delta lag1,,1.0
eu-small,old,eu_small_relrank_value_earns_yield_ntm_lag1_score,Earns Yield NTM score_delta lag1,,1.0
eu-small,old,eu_small_reldelta_value_earns_yield_ntm_lag1_score,Earns Yield NTM directional_delta lag1,,1.0
eu-small,old,eu_small_syn_pair_53ce5cd0d068,Earns Yield FY1 score_delta lag1,Earns Yield FY1 score_delta lag1,0.5
eu-small,old,eu_small_syn_pair_53ce5cd0d068,growth: EPS Growth FY1,growth: EPS Growth FY1,0.5
eu-small,old,eu_small_syn_pair_bd66853715f9,Daily Vol 260J score_delta lag12,Daily Vol 260J score_delta lag12,0.5
eu-small,old,eu_small_syn_pair_bd66853715f9,momentum: EPS Revision Ratio,momentum: EPS Revision Ratio,0.5
eu-small,old,eu_small_growth_eps_growth_fy1_score,growth: EPS Growth FY1,,1.0
eu-small,old,eu_small_relrank_value_earns_yield_fy1_lag1_score,Earns Yield FY1 score_delta lag1,,1.0
eu-small,old,eu_small_relrank_lowvol_daily_vol_260j_lag12_score,Daily Vol 260J score_delta lag12,,1.0
eu-small,new,eu_small_ext_country_quality_repair,Oper Margin 3M improvement (country-first / industry fallback),quality_improvement,0.5
eu-small,new,eu_small_ext_country_quality_repair,NetDebt / EBITDA 3M improvement (country-first / industry fallback),quality_improvement,0.5
eu-small,new,eu_small_ext_country_roe,ROE avg FY0 (country-first / industry fallback),quality_level,1.0
eu-small,new,eu_small_ext_country_margin_improvement,Oper Margin 3M improvement (country-first / industry fallback),quality_improvement,1.0
eu-small,new,eu_small_ext_downside_aware_revision,EPS Revision Ratio,residual_risk,0.5
eu-small,new,eu_small_ext_downside_aware_revision,MSCI EUR SMALL-residual Downside Volatility (lower is better),residual_risk,0.5
eu-small,new,eu_small_ext_country_pfcf,PFCF LTM (country-first / industry fallback),value_level,1.0
eu-small,new,eu_small_ext_country_revision,EPS Revision Ratio (country-first / industry fallback),revision,1.0
eu-small,new,eu_small_ext_country_deleveraging,NetDebt / EBITDA 3M improvement (country-first / industry fallback),deleveraging,1.0
eu-small,new,eu_small_ext_country_pmom,PMOM 12M1M (country-first / industry fallback),pmom,1.0
eu-small,new,eu_small_ext_residual_momentum_revision,MSCI EUR SMALL-residual Momentum 12-1,residual_momentum,0.5
eu-small,new,eu_small_ext_residual_momentum_revision,EPS Revision Ratio,residual_momentum,0.5
eu-small,new,eu_small_ext_low_residual_downside_risk,MSCI EUR SMALL-residual Downside Volatility (lower is better),residual_risk,1.0
eu-small,new,eu_small_ext_low_residual_volatility,MSCI EUR SMALL-residual Volatility (lower is better),residual_risk,1.0
eu-small,new,eu_small_ext_country_growth_confirmation,Sales / Gross Income Growth + EPS Revision (country-first / industry fallback),growth,1.0
eu-small,new,eu_small_ext_capital_efficient_growth_revision,Sales Growth FY1,capital_efficiency,0.25
eu-small,new,eu_small_ext_capital_efficient_growth_revision,Gross Income Growth FY1,capital_efficiency,0.25
eu-small,new,eu_small_ext_capital_efficient_growth_revision,Asset TO exFIN (country-first / industry fallback),capital_efficiency,0.25
eu-small,new,eu_small_ext_capital_efficient_growth_revision,EPS Revision Ratio,capital_efficiency,0.25
eu-small,new,eu_small_ext_country_value_improvement,Earns Yield FY1 1M improvement (country-first / industry fallback),value_improvement,1.0
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_revision,PMOM + country-aware PMOM,pmom,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_revision,Oper Margin improvement + country-aware quality repair,quality_improvement,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_revision,NetDebt / EBITDA improvement + country-aware deleveraging,deleveraging,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_revision,Value improvement + country-aware earnings-yield improvement,value_improvement,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_revision,Country-aware ROE,quality_level,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_revision,MSCI EUR SMALL-residual Momentum + Revision,residual_momentum,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_revision,Residual downside risk + downside-aware revision,residual_risk,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_revision,Country-aware P/FCF,value_level,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,EPS Revision + country-aware EPS Revision,revision,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,PMOM + country-aware PMOM,pmom,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,Oper Margin improvement + country-aware quality repair,quality_improvement,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,NetDebt / EBITDA improvement + country-aware deleveraging,deleveraging,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,Value improvement + country-aware earnings-yield improvement,value_improvement,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,Country-aware ROE,quality_level,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,Residual downside risk + downside-aware revision,residual_risk,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,Country-aware P/FCF,value_level,0.125
