candidate,Date,selected_sleeve,trailing_window_months,trailing_return,market
rotation_12m_three_sleeve,2013-07-31,revision_sleeve,12,0.022603373519165526,US
rotation_12m_three_sleeve,2013-08-31,revision_sleeve,12,0.01898281007546143,US
rotation_12m_three_sleeve,2013-09-30,revision_sleeve,12,0.017423543464801572,US
rotation_12m_three_sleeve,2013-10-31,revision_sleeve,12,0.009868181469728343,US
rotation_12m_three_sleeve,2013-11-30,revision_sleeve,12,0.008497206373537791,US
rotation_12m_three_sleeve,2013-12-31,revision_sleeve,12,0.003997348190796224,US
rotation_12m_three_sleeve,2014-01-31,baseline_raw,12,0.0032867541201073713,US
rotation_12m_three_sleeve,2014-02-28,baseline_raw,12,0.011924114962710952,US
rotation_12m_three_sleeve,2014-03-31,baseline_raw,12,0.008347997535200324,US
rotation_12m_three_sleeve,2014-04-30,baseline_raw,12,0.009103263307381537,US
rotation_12m_three_sleeve,2014-05-31,baseline_raw,12,0.006336058474977202,US
rotation_12m_three_sleeve,2014-06-30,baseline_raw,12,0.0031087479203946167,US
rotation_12m_three_sleeve,2014-07-31,baseline_raw,12,0.0047851379516454795,US
rotation_12m_three_sleeve,2014-08-31,baseline_raw,12,0.0042948397619531065,US
rotation_12m_three_sleeve,2014-09-30,improvement_core,12,0.003048371938790595,US
rotation_12m_three_sleeve,2014-10-31,improvement_core,12,0.009094454653038708,US
rotation_12m_three_sleeve,2014-11-30,improvement_core,12,0.0167207425646152,US
rotation_12m_three_sleeve,2014-12-31,improvement_core,12,0.017746541673324234,US
rotation_12m_three_sleeve,2015-01-31,improvement_core,12,0.020024118187433437,US
rotation_12m_three_sleeve,2015-02-28,improvement_core,12,0.030755632933651134,US
rotation_12m_three_sleeve,2015-03-31,improvement_core,12,0.030719894977089046,US
rotation_12m_three_sleeve,2015-04-30,improvement_core,12,0.02695619879537836,US
rotation_12m_three_sleeve,2015-05-31,improvement_core,12,0.029940977786864664,US
rotation_12m_three_sleeve,2015-06-30,improvement_core,12,0.034167460329196375,US
rotation_12m_three_sleeve,2015-07-31,improvement_core,12,0.04214487806220468,US
rotation_12m_three_sleeve,2015-08-31,improvement_core,12,0.038580693828834,US
rotation_12m_three_sleeve,2015-09-30,improvement_core,12,0.04284843677203476,US
rotation_12m_three_sleeve,2015-10-31,improvement_core,12,0.03663227857215956,US
rotation_12m_three_sleeve,2015-11-30,improvement_core,12,0.03216251220294164,US
rotation_12m_three_sleeve,2015-12-31,improvement_core,12,0.03109359234839948,US
rotation_12m_three_sleeve,2016-01-31,improvement_core,12,0.03325653012863983,US
rotation_12m_three_sleeve,2016-02-29,improvement_core,12,0.0360466537161277,US
rotation_12m_three_sleeve,2016-03-31,improvement_core,12,0.03627986431456143,US
rotation_12m_three_sleeve,2016-04-30,improvement_core,12,0.030124972225536117,US
rotation_12m_three_sleeve,2016-05-31,improvement_core,12,0.02736663901224312,US
rotation_12m_three_sleeve,2016-06-30,improvement_core,12,0.022629696622991302,US
rotation_12m_three_sleeve,2016-07-31,improvement_core,12,0.02398219280079128,US
rotation_12m_three_sleeve,2016-08-31,improvement_core,12,0.012069412583054495,US
rotation_12m_three_sleeve,2016-09-30,improvement_core,12,0.007692354850560301,US
rotation_12m_three_sleeve,2016-10-31,improvement_core,12,0.00786399551910777,US
rotation_12m_three_sleeve,2016-11-30,baseline_raw,12,0.009765368025371757,US
rotation_12m_three_sleeve,2016-12-31,baseline_raw,12,0.004090774421295906,US
rotation_12m_three_sleeve,2017-01-31,baseline_raw,12,0.013340617539314259,US
rotation_12m_three_sleeve,2017-02-28,baseline_raw,12,0.004648488200965639,US
rotation_12m_three_sleeve,2017-03-31,baseline_raw,12,0.005639787894016646,US
rotation_12m_three_sleeve,2017-04-30,baseline_raw,12,0.013604879515278334,US
rotation_12m_three_sleeve,2017-05-31,baseline_raw,12,0.01129127502155769,US
rotation_12m_three_sleeve,2017-06-30,baseline_raw,12,0.0045566774469461,US
rotation_12m_three_sleeve,2017-07-31,baseline_raw,12,0.002563290035300092,US
rotation_12m_three_sleeve,2017-08-31,baseline_raw,12,0.0059222890981391885,US
rotation_12m_three_sleeve,2017-09-30,baseline_raw,12,0.014106395330390153,US
rotation_12m_three_sleeve,2017-10-31,baseline_raw,12,0.012111418656197248,US
rotation_12m_three_sleeve,2017-11-30,baseline_raw,12,0.002155845882711116,US
rotation_12m_three_sleeve,2017-12-31,baseline_raw,12,0.005325827998966304,US
rotation_12m_three_sleeve,2018-01-31,baseline_raw,12,0.007329696921626105,US
rotation_12m_three_sleeve,2018-02-28,baseline_raw,12,0.009940754099114324,US
rotation_12m_three_sleeve,2018-03-31,baseline_raw,12,0.004057748878997236,US
rotation_12m_three_sleeve,2018-04-30,baseline_raw,12,0.0014527649267448428,US
rotation_12m_three_sleeve,2018-05-31,baseline_raw,12,0.006356580230882258,US
rotation_12m_three_sleeve,2018-06-30,baseline_raw,12,0.005932380859898778,US
rotation_12m_three_sleeve,2018-07-31,baseline_raw,12,0.009891773699513218,US
rotation_12m_three_sleeve,2018-08-31,baseline_raw,12,0.015547795111801932,US
rotation_12m_three_sleeve,2018-09-30,baseline_raw,12,0.008045046003828826,US
rotation_12m_three_sleeve,2018-10-31,baseline_raw,12,-0.00032837227529414204,US
rotation_12m_three_sleeve,2018-11-30,baseline_raw,12,0.0015656149033651534,US
rotation_12m_three_sleeve,2018-12-31,baseline_raw,12,-0.0010267543361147657,US
rotation_12m_three_sleeve,2019-01-31,improvement_core,12,-0.0010242517644993843,US
rotation_12m_three_sleeve,2019-02-28,improvement_core,12,0.006004702934807593,US
rotation_12m_three_sleeve,2019-03-31,improvement_core,12,0.002225890824383292,US
rotation_12m_three_sleeve,2019-04-30,improvement_core,12,0.001899700198983778,US
rotation_12m_three_sleeve,2019-05-31,improvement_core,12,0.0021990799589144405,US
rotation_12m_three_sleeve,2019-06-30,improvement_core,12,0.004707326788839339,US
rotation_12m_three_sleeve,2019-07-31,improvement_core,12,0.009428329897737342,US
rotation_12m_three_sleeve,2019-08-31,improvement_core,12,0.011967892706811867,US
rotation_12m_three_sleeve,2019-09-30,improvement_core,12,0.007206782825958102,US
rotation_12m_three_sleeve,2019-10-31,improvement_core,12,0.012439025915414126,US
rotation_12m_three_sleeve,2019-11-30,improvement_core,12,0.0042087269749344625,US
rotation_12m_three_sleeve,2019-12-31,improvement_core,12,0.00769720653033934,US
rotation_12m_three_sleeve,2020-01-31,revision_sleeve,12,0.010016138002338248,US
rotation_12m_three_sleeve,2020-02-29,revision_sleeve,12,0.01740023838185012,US
rotation_12m_three_sleeve,2020-03-31,improvement_core,12,0.0344849147345041,US
rotation_12m_three_sleeve,2020-04-30,baseline_raw,12,0.0336564125955261,US
rotation_12m_three_sleeve,2020-05-31,baseline_raw,12,0.03044737134197728,US
rotation_12m_three_sleeve,2020-06-30,baseline_raw,12,0.033665803054585774,US
rotation_12m_three_sleeve,2020-07-31,baseline_raw,12,0.038471464698709656,US
rotation_12m_three_sleeve,2020-08-31,baseline_raw,12,0.03430802715939363,US
rotation_12m_three_sleeve,2020-09-30,baseline_raw,12,0.04446290581314649,US
rotation_12m_three_sleeve,2020-10-31,improvement_core,12,0.04077711635799752,US
rotation_12m_three_sleeve,2020-11-30,improvement_core,12,0.045196849426387464,US
rotation_12m_three_sleeve,2020-12-31,improvement_core,12,0.04342830557083466,US
rotation_12m_three_sleeve,2021-01-31,improvement_core,12,0.042924174550174055,US
rotation_12m_three_sleeve,2021-02-28,revision_sleeve,12,0.03708352012165461,US
rotation_12m_three_sleeve,2021-03-31,revision_sleeve,12,0.02493503306829914,US
rotation_12m_three_sleeve,2021-04-30,revision_sleeve,12,0.028845282012399442,US
rotation_12m_three_sleeve,2021-05-31,revision_sleeve,12,0.03435117399709031,US
rotation_12m_three_sleeve,2021-06-30,revision_sleeve,12,0.03449377276695076,US
rotation_12m_three_sleeve,2021-07-31,revision_sleeve,12,0.02367056076067464,US
rotation_12m_three_sleeve,2021-08-31,revision_sleeve,12,0.017375282834636963,US
rotation_12m_three_sleeve,2021-09-30,revision_sleeve,12,0.02281963681722665,US
rotation_12m_three_sleeve,2021-10-31,revision_sleeve,12,0.03675857187758691,US
rotation_12m_three_sleeve,2021-11-30,revision_sleeve,12,0.026955658199199206,US
rotation_12m_three_sleeve,2021-12-31,revision_sleeve,12,0.018984657940691596,US
rotation_12m_three_sleeve,2022-01-31,baseline_raw,12,0.026735080547479972,US
rotation_12m_three_sleeve,2022-02-28,baseline_raw,12,0.030471982640510653,US
rotation_12m_three_sleeve,2022-03-31,baseline_raw,12,0.029383221345865573,US
rotation_12m_three_sleeve,2022-04-30,baseline_raw,12,0.0474994135449236,US
rotation_12m_three_sleeve,2022-05-31,baseline_raw,12,0.03907678164598272,US
rotation_12m_three_sleeve,2022-06-30,baseline_raw,12,0.037256474983119015,US
rotation_12m_three_sleeve,2022-07-31,baseline_raw,12,0.034434918243142265,US
rotation_12m_three_sleeve,2022-08-31,baseline_raw,12,0.040371963551322665,US
rotation_12m_three_sleeve,2022-09-30,baseline_raw,12,0.05016239854685911,US
rotation_12m_three_sleeve,2022-10-31,baseline_raw,12,0.03631159693371355,US
rotation_12m_three_sleeve,2022-11-30,improvement_core,12,0.040023690962755154,US
rotation_12m_three_sleeve,2022-12-31,baseline_raw,12,0.04305457322122597,US
rotation_12m_three_sleeve,2023-01-31,improvement_core,12,0.03299164633878093,US
rotation_12m_three_sleeve,2023-02-28,improvement_core,12,0.03155238946468697,US
rotation_12m_three_sleeve,2023-03-31,improvement_core,12,0.033980097510836194,US
rotation_12m_three_sleeve,2023-04-30,improvement_core,12,0.018952447721063637,US
rotation_12m_three_sleeve,2023-05-31,improvement_core,12,0.021863499426467703,US
rotation_12m_three_sleeve,2023-06-30,revision_sleeve,12,0.02212106067831998,US
rotation_12m_three_sleeve,2023-07-31,improvement_core,12,0.02016051655708262,US
rotation_12m_three_sleeve,2023-08-31,revision_sleeve,12,0.0127214388036625,US
rotation_12m_three_sleeve,2023-09-30,revision_sleeve,12,0.008172510984719272,US
rotation_12m_three_sleeve,2023-10-31,revision_sleeve,12,0.005804461984464604,US
rotation_12m_three_sleeve,2023-11-30,revision_sleeve,12,0.0038567905191286833,US
rotation_12m_three_sleeve,2023-12-31,revision_sleeve,12,0.001636403663742625,US
rotation_12m_three_sleeve,2024-01-31,revision_sleeve,12,0.023053543725058967,US
rotation_12m_three_sleeve,2024-02-29,baseline_raw,12,0.028488609393082065,US
rotation_12m_three_sleeve,2024-03-31,baseline_raw,12,0.023552456097973185,US
rotation_12m_three_sleeve,2024-04-30,baseline_raw,12,0.017338637673617763,US
rotation_12m_three_sleeve,2024-05-31,baseline_raw,12,0.017554917700095984,US
rotation_12m_three_sleeve,2024-06-30,baseline_raw,12,0.033276602873062,US
rotation_12m_three_sleeve,2024-07-31,baseline_raw,12,0.033130955207201884,US
rotation_12m_three_sleeve,2024-08-31,baseline_raw,12,0.03222897916475165,US
rotation_12m_three_sleeve,2024-09-30,baseline_raw,12,0.033973333656708515,US
rotation_12m_three_sleeve,2024-10-31,baseline_raw,12,0.03944481215737783,US
rotation_12m_three_sleeve,2024-11-30,baseline_raw,12,0.029670466319027033,US
rotation_12m_three_sleeve,2024-12-31,revision_sleeve,12,0.03886203604611982,US
rotation_12m_three_sleeve,2025-01-31,revision_sleeve,12,0.028165573152362233,US
rotation_12m_three_sleeve,2025-02-28,improvement_core,12,0.02265773221284495,US
rotation_12m_three_sleeve,2025-03-31,improvement_core,12,0.02873058387003402,US
rotation_12m_three_sleeve,2025-04-30,improvement_core,12,0.03774516984532261,US
rotation_12m_three_sleeve,2025-05-31,improvement_core,12,0.04443498847282967,US
rotation_12m_three_sleeve,2025-06-30,improvement_core,12,0.048472770408096943,US
rotation_12m_three_sleeve,2025-07-31,improvement_core,12,0.038004266821355825,US
rotation_12m_three_sleeve,2025-08-31,improvement_core,12,0.042139871361651204,US
rotation_12m_three_sleeve,2025-09-30,improvement_core,12,0.040546881183298966,US
rotation_12m_three_sleeve,2025-10-31,improvement_core,12,0.02815076060636401,US
rotation_12m_three_sleeve,2025-11-30,improvement_core,12,0.029861711670065683,US
rotation_12m_three_sleeve,2025-12-31,improvement_core,12,0.03133075599493429,US
rotation_12m_three_sleeve,2026-01-31,improvement_core,12,0.025917273550893016,US
rotation_12m_three_sleeve,2026-02-28,improvement_core,12,0.014309339672387011,US
rotation_12m_three_sleeve,2026-03-31,improvement_core,12,0.005901960505324544,US
rotation_12m_three_sleeve,2026-04-30,baseline_raw,12,0.0032005491865108038,US
rotation_12m_three_sleeve,2026-05-31,baseline_raw,12,0.010720502106477792,US
