market,benchmark,version,version_label,candidate_id,label,group,kind,top_cagr,active_cagr,top_worst_cagr,top_worst_terminal,robust_score,coverage,turnover,start_date,end_date,series_points,component_count,subset_keys,thesis,economics,source_run,source_document
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_core_q6,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag6,新扩展 · gate-passed architecture,core_model,0.1462667879601678,0.04682409609758542,0.12036439316120151,6.4568325510733295,3.5748039673878833,0.9306632141663882,0.35762107924786607,2010-02-02,2026-07-02,199,3,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_core_q12,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag12,新扩展 · gate-passed architecture,core_model,0.12860558482065532,0.032196885140343134,0.09682257161766605,4.352868730686396,1.9884408329703684,0.8799699298362846,0.33195163180042553,2010-08-02,2026-07-02,193,3,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；directional_delta 衡量同一证券自身水平的有向变化；lag12 对应 12 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_full_q3_e1,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag3 + Earns Yield FY1 directional_delta lag1,新扩展 · gate-passed architecture,core_plus_fixed_sleeve,0.16245251118254322,0.0588178092346241,0.13991290671026668,8.963023424697948,5.38592361808677,0.9514366855997327,0.5045316886261566,2009-10-02,2026-07-02,203,4,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；盈利收益率改善把基本面兑现与估值纪律联系起来；directional_delta 衡量同一证券自身水平的有向变化；lag3 对应 3 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_full_q6_e1,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag6 + Earns Yield FY1 directional_delta lag1,新扩展 · gate-passed architecture,core_plus_fixed_sleeve,0.15200120540140571,0.05206103272670615,0.12410744619067926,6.820101430223515,3.9613941143841043,0.926094219846308,0.4842734665127594,2010-02-02,2026-07-02,199,4,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；盈利收益率改善把基本面兑现与估值纪律联系起来；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_full_q12_e1,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag12 + Earns Yield FY1 directional_delta lag1,新扩展 · gate-passed architecture,core_plus_fixed_sleeve,0.14063627830858372,0.043199882478591745,0.11027163104155435,5.284600472017974,2.8720832962024367,0.8758102238556632,0.4682553557116131,2010-08-02,2026-07-02,193,4,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；盈利收益率改善把基本面兑现与估值纪律联系起来；directional_delta 衡量同一证券自身水平的有向变化；lag12 对应 12 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_full_q3_d3,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag3 + NetDebt to EBITDA exFIN directional_delta lag3,新扩展 · current official evidence,architecture,0.16721632918801865,0.0610062105431785,0.11515656382336448,4.432987633369919,2.7833376984564127,0.7463414634146341,0.3195183964343236,2012-11-02,2026-07-02,166,4,,固定低自由度架构；详细证据见对应研究页签。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；净债务负担下降降低再融资和尾部损失风险；directional_delta 衡量同一证券自身水平的有向变化；lag3 对应 3 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_full_q6_d3,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag6 + NetDebt to EBITDA exFIN directional_delta lag3,新扩展 · current official evidence,architecture,0.15044977582761732,0.0513415122304925,0.11396286067268013,3.8156536836563464,2.0386201614249377,0.7277564316739058,0.3002013141351036,2014-02-03,2026-07-02,151,4,,固定低自由度架构；详细证据见对应研究页签。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；净债务负担下降降低再融资和尾部损失风险；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_full_q12_d3,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag12 + NetDebt to EBITDA exFIN directional_delta lag3,新扩展 · current official evidence,architecture,0.1470412169366968,0.0525100552789932,0.11197704594890268,3.637878471480356,1.9443779254282936,0.6921232876712329,0.2924260372915648,2014-05-02,2026-07-02,148,4,,固定低自由度架构；详细证据见对应研究页签。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；净债务负担下降降低再融资和尾部损失风险；directional_delta 衡量同一证券自身水平的有向变化；lag12 对应 12 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_full_q3_growth,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag3 + Gross Income Growth FY1,新扩展 · gate-passed architecture,core_plus_fixed_sleeve,0.15931713526842572,0.05596195766006229,0.12649322683586162,7.350570016243119,4.398580900883232,0.9364684263280989,0.3782817206359303,2009-10-02,2026-07-02,203,4,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；毛利润增长确认收入扩张具有单位经济效益；directional_delta 衡量同一证券自身水平的有向变化；lag3 对应 3 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_full_q6_growth,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag6 + Gross Income Growth FY1,新扩展 · gate-passed architecture,core_plus_fixed_sleeve,0.15446811207205524,0.054313926407026036,0.12622924397117097,7.034460317028977,4.149784239195309,0.9122368860674908,0.34342536452456834,2010-02-02,2026-07-02,199,4,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；毛利润增长确认收入扩张具有单位经济效益；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_full_q12_growth,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag12 + Gross Income Growth FY1,新扩展 · gate-passed architecture,core_plus_fixed_sleeve,0.14786658045910217,0.049812551222725876,0.11171059472163969,5.39466438214871,3.150404230363187,0.8644587370531239,0.3316708527394785,2010-08-02,2026-07-02,193,4,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；毛利润增长确认收入扩张具有单位经济效益；directional_delta 衡量同一证券自身水平的有向变化；lag12 对应 12 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_full_q3_dividend,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag3 + DPS 1Y Growth NTM,新扩展 · gate-passed architecture,core_plus_fixed_sleeve,0.15742057225244865,0.05423447657319147,0.11480882543886617,6.172846952551412,3.827428607085389,0.923521550283996,0.3558438213782705,2009-10-02,2026-07-02,203,4,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；股息增长表达管理层对现金流持续性的信心；directional_delta 衡量同一证券自身水平的有向变化；lag3 对应 3 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_full_q6_dividend,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag6 + DPS 1Y Growth NTM,新扩展 · gate-passed architecture,core_plus_fixed_sleeve,0.1547538477534216,0.054574873669690716,0.1080379608362303,5.384827862524489,3.3659829922226128,0.8999498830604744,0.3335229461148968,2010-02-02,2026-07-02,199,4,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；股息增长表达管理层对现金流持续性的信心；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_sx_full_q12_dividend,EPS Revision Ratio + PMOM 12M1M + Oper Margin directional_delta lag12 + DPS 1Y Growth NTM,新扩展 · gate-passed architecture,core_plus_fixed_sleeve,0.14889035360554148,0.05074887090498792,0.09952242472028683,4.526560392678615,2.7710555555802276,0.8526227865018376,0.31301919060950006,2010-08-02,2026-07-02,193,4,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；股息增长表达管理层对现金流持续性的信心；directional_delta 衡量同一证券自身水平的有向变化；lag12 对应 12 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_sparse_lag_extension_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_relrank_quality_roe_avg_fy0_lag6_score,ROE avg FY0 score_delta lag6,新扩展 · lag6 relative single,single,0.11966421329937127,0.02252938833054907,0.06876471046626498,2.978344422459662,1.2244956566784275,0.9295439358503174,0.292733027956976,2010-02-02,2026-07-02,199,1,,该变量先单独通过 official Top/Worst gate。,ROE 改善体现资本回报与资产使用效率上升；score_delta 衡量同一证券横截面排序的改善，降低量纲和极值影响；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_relative_lag6_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_reldelta_quality_roe_avg_fy0_lag6_score,ROE avg FY0 directional_delta lag6,新扩展 · lag6 relative single,single,0.11532990456970715,0.018571096360693984,0.05990826032573615,2.5981818730506006,0.9300380560657022,0.9295439358503174,0.251289655718027,2010-02-02,2026-07-02,199,1,,该变量先单独通过 official Top/Worst gate。,ROE 改善体现资本回报与资产使用效率上升；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_relative_lag6_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_relrank_quality_oper_margin_lag6_score,Oper Margin score_delta lag6,新扩展 · lag6 relative single,single,0.11001037046609485,0.013713050935336035,0.039547555425011094,1.8898502431336521,0.4735517835659988,0.9392749749415302,0.2795880247726939,2010-02-02,2026-07-02,199,1,,该变量先单独通过 official Top/Worst gate。,经营利润率改善体现定价能力、成本纪律或经营杠杆；score_delta 衡量同一证券横截面排序的改善，降低量纲和极值影响；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_relative_lag6_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_reldelta_value_pb_ltm_lag6_score,PB LTM directional_delta lag6,新扩展 · lag6 relative single,single,0.11520750705293636,0.018459317580421963,0.02865916919040612,1.5899507083359876,0.1995375234761864,0.8564483795522887,0.2563716411025587,2010-02-02,2026-07-02,199,1,,该变量先单独通过 official Top/Worst gate。,经方向统一后的 PB 改善反映估值折价扩大或账面价值确认；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_relative_lag6_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_relrank_value_pb_ltm_lag6_score,PB LTM score_delta lag6,新扩展 · lag6 relative single,single,0.11043168748500953,0.014097817354796538,0.025146514264154485,1.5031578003618806,0.16901888818538868,0.8564483795522887,0.3182772839688894,2010-02-02,2026-07-02,199,1,,该变量先单独通过 official Top/Worst gate。,经方向统一后的 PB 改善反映估值折价扩大或账面价值确认；score_delta 衡量同一证券横截面排序的改善，降低量纲和极值影响；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_relative_lag6_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
stoxx600,STOXX EUROPE 600,new,新扩展,stoxx600_reldelta_value_ev_to_ebitda_ntm_lag6_score,EV To EBITDA NTM directional_delta lag6,新扩展 · lag6 relative single,single,0.11417788288906539,0.017519016783286823,0.024365373534418477,1.4844713429486578,0.05277299886970488,0.7592716338122285,0.41530859908048146,2010-02-02,2026-07-02,199,1,,该变量先单独通过 official Top/Worst gate。,经方向统一后的 EV/EBITDA 改善反映企业价值相对经营盈利更有吸引力；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\stoxx600_relative_lag6_20260723,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\stoxx600-factor-explorer.html
