file,line,operation,api_matches,canonical_reference,text
src/tp_models/news/research.py,1004,write,to_parquet,False,"sector_daily.to_parquet(paths[""sector_top_worst_daily""], index=False)"
src/tp_models/news/research.py,1007,write,to_parquet,False,"alignment.to_parquet(paths[""existing_model_alignment""], index=False)"
src/tp_models/news/research.py,1009,write,to_parquet,False,"signal_panel.to_parquet(config.OUTPUT_DIR / ""news_signal_panel.parquet"", index=False)"
src/tp_models/news/run.py,45,read,read_parquet,False,"normalized, pd.read_parquet(config.ENTITY_HISTORY_PATH)"
src/tp_models/news/run.py,74,read,read_parquet,False,"pd.read_parquet(raw_path), market=shard.market, source_era=shard.source_era"
src/tp_models/news/run.py,78,read,read_parquet,False,"normalized, pd.read_parquet(config.ENTITY_HISTORY_PATH)"
src/tp_models/news/run.py,120,read,read_parquet,False,labels = pd.read_parquet(label_path)
src/tp_models/news/run.py,135,read,read_parquet,False,"pd.read_parquet(market_path),"
src/tp_models/news/run.py,136,read,read_parquet,False,"pd.read_parquet(sector_path),"
src/tp_models/news/run.py,141,write,to_parquet,False,"market_state.to_parquet(market_path, index=False)"
src/tp_models/news/run.py,142,write,to_parquet,False,"sector_state.to_parquet(sector_path, index=False)"
src/tp_models/news/run.py,161,read,read_parquet,False,daily_state = pd.read_parquet(state_path)
src/tp_models/news/run.py,162,read,read_parquet,False,market_labels = pd.read_parquet(labels_path)
src/tp_models/news/run.py,176,read,read_parquet,False,"sector_state=pd.read_parquet(sector_state_path),"
src/tp_models/news/run.py,177,read,read_parquet,False,"sector_labels=pd.read_parquet(sector_labels_path),"
src/tp_models/news/run.py,188,read,read_csv,False,audit = pd.read_csv(audit_path)
src/tp_models/news/run.py,189,read,read_parquet,False,state = pd.read_parquet(state_path)
src/tp_models/news/run.py,214,read,read_csv,False,"metrics = pd.read_csv(latest_run / ""metrics.csv"") if latest_run and (latest_run / ""metrics.csv"").exists() else pd.DataFrame()"
src/tp_models/news/run.py,215,read,read_csv,False,"placebos = pd.read_csv(latest_run / ""placebo_metrics.csv"") if latest_run and (latest_run / ""placebo_metrics.csv"").exists() else pd.DataFrame()"
src/tp_models/news/run.py,216,read,read_csv,False,"sector = pd.read_csv(latest_run / ""sector_top_worst_summary.csv"") if latest_run and (latest_run / ""sector_top_worst_summary.csv"").exists() else pd.DataFrame()"
src/tp_models/news/run.py,217,read,read_csv,False,"risk = pd.read_csv(latest_run / ""risk_state_metrics.csv"") if latest_run and (latest_run / ""risk_state_metrics.csv"").exists() else pd.DataFrame()"
src/tp_models/news/run.py,218,read,read_csv,False,"increment = pd.read_csv(latest_run / ""existing_increment_comparison.csv"") if latest_run and (latest_run / ""existing_increment_comparison.csv"").exists() else pd.DataFrame()"
src/tp_models/regime/build_features.py,8,read,read_parquet,False,macro = pd.read_parquet(config.MACRO_PATH).sort_index()
src/tp_models/regime/build_features.py,21,read,read_excel,False,raw = pd.read_excel(
src/tp_models/regime/build_features.py,64,write,to_parquet,False,feats.to_parquet(out)
src/tp_models/regime/data_loader.py,10,read,read_parquet,False,"df = pd.read_parquet(config.SCREEN_PATH, columns=config.screen_columns())"
src/tp_models/regime/data_loader.py,46,read,read_parquet,False,"df = pd.read_parquet(config.SCREEN_PATH, columns=list(dict.fromkeys(cols)))"
src/tp_models/regime/export_dashboard.py,49,read,read_parquet,False,"regime = pd.read_parquet(config.OUTPUT_DIR / f""regime_{region}.parquet"")"
src/tp_models/regime/export_risk_budget.py,81,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_models/regime/load_macro_data.py,13,read,read_excel,False,"df = pd.read_excel(SRC, sheet_name=sheet, header=2, usecols=usecols)"
src/tp_models/regime/load_macro_data.py,24,write,to_parquet,False,"macro.to_parquet(BASE / ""macro_data.parquet"")"
src/tp_models/regime/merge_ciq_history.py,20,read,read_parquet,False,"nw = pd.concat([pd.read_parquet(p) for p in NEW], ignore_index=True)"
src/tp_models/regime/merge_ciq_history.py,28,read,read_table,False,table = pq.read_table(SA)
src/tp_models/regime/merge_ciq_history.py,50,write,write_table,False,"pq.write_table(table, SA)"
src/tp_models/regime/ml_compare.py,44,read,read_parquet,False,"oos = pd.read_parquet(config.OUTPUT_DIR / f""regime_oos_{region}.parquet"")[""state""]"
src/tp_models/regime/ml_if_features.py,57,read,read_parquet,False,"screen = pd.read_parquet(config.SCREEN_PATH, columns=list(dict.fromkeys(cols)))"
src/tp_models/regime/model.py,43,read,read_parquet,False,"return pd.read_parquet(config.OUTPUT_DIR / f""features_{region}.parquet"").sort_index()"
src/tp_models/regime/returns_loader.py,19,read,read_parquet,True,r = pd.read_parquet(config.RETURNS_PATH)
src/tp_models/regime/risk_budget_model.py,35,read,read_parquet,False,"features = pd.read_parquet(config.OUTPUT_DIR / ""features_EU.parquet"").sort_index()"
src/tp_models/regime/screen_vol_features.py,130,read,read_parquet,False,"screen = pd.read_parquet(config.SCREEN_PATH, columns=list(dict.fromkeys(cols)))"
src/tp_models/regime/train_regime.py,57,write,to_parquet,False,"res.to_parquet(config.OUTPUT_DIR / f""regime_{region}.parquet"")"
src/tp_models/regime/vol_compare.py,76,read,read_parquet,False,"oos = pd.read_parquet(config.OUTPUT_DIR / f""regime_oos_{region}.parquet"")[""state""]"
src/tp_models/regime/walkforward.py,85,write,to_parquet,False,"res.to_parquet(config.OUTPUT_DIR / f""regime_oos_{region}.parquet"")"
src/tp_models/sector/eu_variable_research.py,140,read,ParquetFile,False,schema = pq.ParquetFile(path).schema_arrow
src/tp_models/sector/eu_variable_research.py,163,read,read_parquet,False,"frame = pd.read_parquet(path, columns=list(dict.fromkeys([*BASE_COLUMNS, *columns])))"
src/tp_models/sector/improvement_research.py,123,read,read_parquet,True,"screen = pd.read_parquet(model.SCREEN_AGGREGATE_PATH, columns=list(dict.fromkeys(columns))).reset_index()"
src/tp_models/sector/improvement_research.py,337,read,read_parquet,False,"_add_candidates(pd.read_parquet(panel_path)),"
src/tp_models/sector/model.py,168,read,ParquetFile,False,return set(pq.ParquetFile(path).schema_arrow.names)
src/tp_models/sector/model.py,179,read,read_excel,False,"mapping = pd.read_excel(path, sheet_name=""Mapping"")"
src/tp_models/sector/model.py,196,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=columns)"
src/tp_models/sector/model.py,382,read,ParquetFile,False,available = set(pq.ParquetFile(returns_path).schema_arrow.names)
src/tp_models/sector/model.py,392,read,read_parquet,False,"returns = pd.read_parquet(returns_path, columns=securities)"
src/tp_models/sector/model.py,722,write,to_parquet,False,"panel.to_parquet(paths[""sector_scores_panel""], index=False)"
src/tp_models/technical/Main.py,33,read,read_parquet,False,returns = pd.read_parquet(path_returns)
src/tp_models/technical/Main.py,34,read,read_parquet,False,screen_agg = pd.read_parquet(path_screen)
src/tp_models/technical/Main.py,87,write,to_parquet,False,patterns_total.to_parquet(path_output_pattern)
src/tp_models/technical/pattern_backtest_engine.py,54,read,read_parquet,False,patterns = pd.read_parquet(patterns_path).copy()
src/tp_models/technical/pattern_backtest_engine.py,62,read,read_parquet,False,returns = pd.read_parquet(returns_path).copy()
src/tp_models/technical/pattern_backtest_engine.py,67,read,read_parquet,False,screen = pd.read_parquet(screen_path).copy()
src/tp_pipelines/build_candidates.py,145,read,read_csv,False,"frame = pd.read_csv(path, encoding=""utf-8-sig"")"
src/tp_pipelines/build_candidates.py,435,write,to_parquet,False,"candidates.to_parquet(output, index=False)"
src/tp_pipelines/common.py,78,read,ParquetFile,False,metadata = pq.ParquetFile(target).metadata
src/tp_pipelines/export_signals.py,27,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_pipelines/generate_report.py,58,read,read_parquet,False,"frame = pd.read_parquet(path, columns=[column])"
src/tp_pipelines/generate_report.py,66,read,read_csv,False,"frame = pd.read_csv(path, usecols=[column])"
src/tp_pipelines/generate_report.py,74,read,read_parquet,False,"frame = pd.read_parquet(path, columns=[])"
src/tp_pipelines/optimize_portfolio.py,34,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_pipelines/optimize_portfolio.py,36,read,read_excel,False,frame = pd.read_excel(path)
src/tp_pipelines/optimize_portfolio.py,38,read,read_csv,False,frame = pd.read_csv(path)
src/tp_pipelines/optimize_portfolio.py,260,read,read_parquet,False,candidates = pd.read_parquet(candidates_path)
src/tp_pipelines/optimize_portfolio.py,380,write,to_parquet,False,"output_frame.to_parquet(output, index=False)"
src/tp_pipelines/refresh_country_model.py,28,read,read_parquet,False,"dates = pd.to_datetime(pd.read_parquet(path, columns=[column])[column], errors=""coerce"").dropna()"
src/tp_pipelines/refresh_country_model.py,48,read,read_csv,False,"pd.read_csv(latest_csv, usecols=[""Date""])[""Date""], errors=""coerce"""
src/tp_pipelines/refresh_data.py,207,read,read_parquet,True,"frame = pd.read_parquet(RETURNS_PATH, columns=[])"
src/tp_pipelines/refresh_factor_recommendation.py,25,read,read_screen_aggregate,True,from tp_core.io import read_screen_aggregate
src/tp_pipelines/refresh_factor_recommendation.py,121,write,to_parquet,False,"frame.to_parquet(temporary, index=False)"
src/tp_pipelines/refresh_factor_recommendation.py,256,read,ParquetFile,False,available = set(pq.ParquetFile(screen_path).schema.names)
src/tp_pipelines/refresh_factor_recommendation.py,268,read,read_screen_aggregate,True,"screen = read_screen_aggregate(screen_path, columns=columns)"
src/tp_pipelines/refresh_factor_recommendation.py,681,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_pipelines/refresh_factor_recommendation.py,826,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_pipelines/refresh_factor_recommendation.py,879,write,to_parquet,False,"forecast.to_parquet(forecast_output, index=False)"
src/tp_pipelines/refresh_factor_recommendation.py,881,read,read_parquet,False,"validation = validate_signal_frame(pd.read_parquet(signal_output), strict=True)"
src/tp_pipelines/refresh_factor_recommendation.py,918,read,read_parquet,False,pd.read_parquet(signal_output).duplicated(
src/tp_pipelines/refresh_sector_model.py,26,read,read_parquet,False,"dates = pd.to_datetime(pd.read_parquet(path, columns=[""Date""])[""Date""], errors=""coerce"").dropna()"
src/tp_pipelines/refresh_sector_model.py,33,read,read_csv,False,"dates = pd.to_datetime(pd.read_csv(path, usecols=[""Date""])[""Date""], errors=""coerce"").dropna()"
src/tp_pipelines/refresh_small_cap.py,74,read,read_parquet,False,signal = pd.read_parquet(signal_output)
src/tp_pipelines/refresh_supplemental_data.py,76,write,_atomic_write_parquet,False,"def _atomic_write_parquet(path: Path, frame: pd.DataFrame, *, index: bool = False) -> None:"
src/tp_pipelines/refresh_supplemental_data.py,79,write,to_parquet,False,"frame.to_parquet(temp_path, index=index)"
src/tp_pipelines/refresh_supplemental_data.py,93,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_pipelines/refresh_supplemental_data.py,106,read,read_parquet,True,latest = ensure_isin_column(pd.read_parquet(LAST_SCREEN_PATH))
src/tp_pipelines/refresh_supplemental_data.py,138,read,read_csv,False,"overrides = pd.read_csv(path, dtype=""string"")"
src/tp_pipelines/refresh_supplemental_data.py,300,write,_atomic_write_parquet,False,"_atomic_write_parquet(normalized_path, records)"
src/tp_pipelines/refresh_supplemental_data.py,378,read,read_parquet,False,"return pd.concat([pd.read_parquet(path) for path in paths], ignore_index=True)"
src/tp_pipelines/refresh_supplemental_data.py,417,read,read_parquet,True,"date_frame = pd.read_parquet(SCREEN_AGGREGATE_PATH, columns=[""Date""])"
src/tp_pipelines/refresh_supplemental_data.py,437,write,_atomic_write_parquet,False,"_atomic_write_parquet(macro_path, macro)"
src/tp_pipelines/refresh_supplemental_data.py,439,write,_atomic_write_parquet,False,"_atomic_write_parquet(security_path, security)"
src/tp_pipelines/refresh_supplemental_data.py,448,read,read_parquet,True,"pd.read_parquet(SCREEN_AGGREGATE_PATH, columns=qa_columns)"
src/tp_pipelines/refresh_supplemental_data.py,455,write,_atomic_write_parquet,False,"_atomic_write_parquet(sidecar_path, sidecar)"
src/tp_pipelines/refresh_supplemental_data.py,589,read,read_parquet,True,original_screen = pd.read_parquet(SCREEN_AGGREGATE_PATH)
src/tp_pipelines/refresh_supplemental_data.py,619,write,_atomic_write_parquet,True,"_atomic_write_parquet(SCREEN_AGGREGATE_PATH, output_screen, index=isin_was_index)"
src/tp_pipelines/refresh_supplemental_data.py,633,read,read_parquet,False,"""rows"": int(sum(len(pd.read_parquet(path, columns=[""value""])) for path in paths)),"
src/tp_pipelines/refresh_technical.py,34,read,read_parquet,False,"frame = pd.read_parquet(path, columns=[column])"
src/tp_pipelines/refresh_technical.py,46,read,read_parquet,False,"return pd.read_parquet(returns_path, columns=[]).index"
src/tp_pipelines/refresh_technical.py,75,read,ParquetFile,False,available_columns = set(pq.ParquetFile(path).schema_arrow.names)
src/tp_pipelines/refresh_technical.py,79,read,read_parquet,False,"return pd.read_parquet(path, columns=[""Date"", *optional_columns])"
src/tp_pipelines/run_all.py,49,read,read_parquet,False,"frame = pd.read_parquet(path, columns=[column])"
src/tp_pipelines/run_all.py,57,read,read_csv,False,"frame = pd.read_csv(path, usecols=[column])"
src/tp_pipelines/run_all.py,70,read,read_parquet,False,"frame = pd.read_parquet(path, columns=[])"
src/tp_reporting/factor_explorer.py,404,read,read_parquet;read_csv,False,"frame = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_reporting/factor_explorer.py,489,read,read_csv,False,"summary = pd.read_csv(run / ""family_subset_results.csv"")"
src/tp_reporting/factor_explorer.py,649,read,read_csv,False,"subsets = pd.read_csv(run / ""family_subset_results.csv"")"
src/tp_reporting/factor_explorer.py,652,read,read_csv,False,"candidate_map = pd.read_csv(run / ""theme_candidate_map.csv"").set_index(""metric"").to_dict(orient=""index"")"
src/tp_reporting/factor_explorer.py,653,read,read_csv,False,"summary = pd.read_csv(run / ""theme_performance_summary.csv"")"
src/tp_reporting/factor_explorer.py,738,read,read_csv,False,"summary = pd.read_csv(run / ""theme_performance_summary.csv"")"
src/tp_reporting/factor_explorer.py,2903,read,read_csv,False,frame = pd.read_csv(path)
src/tp_reporting/factor_research_app.py,60,read,read_csv,False,"def read_csv(run: str, filename: str) -> pd.DataFrame:"
src/tp_reporting/factor_research_app.py,62,read,read_csv,False,return pd.read_csv(path) if path.exists() and path.stat().st_size else pd.DataFrame()
src/tp_reporting/factor_research_app.py,107,read,read_csv,False,"frame = read_csv(run, filename)"
src/tp_reporting/factor_research_app.py,126,read,read_csv,False,"frame = read_csv(run, filename)"
src/tp_reporting/factor_research_app.py,130,read,read_csv,False,"definitions = read_csv(run, ""regime_definitions.csv"")"
src/tp_reporting/factor_research_app.py,145,read,read_csv,False,"gate = read_csv(run, ""architecture_gate_results.csv"")"
src/tp_reporting/factor_research_app.py,146,read,read_csv,False,"loro = read_csv(run, ""architecture_loro_summary.csv"")"
src/tp_reporting/factor_research_app.py,154,read,read_csv,False,"pairs = read_csv(run, ""pair_synergy_results.csv"")"
src/tp_reporting/factor_research_app.py,155,read,read_csv,False,"subsets = read_csv(run, ""family_subset_results.csv"")"
src/tp_reporting/factor_research_app.py,161,read,read_csv,False,"frame = read_csv(run, ""synergy_loro_summary.csv"")"
src/tp_reporting/factor_research_app.py,163,read,read_csv,False,"frame = read_csv(run, ""synergy_lopo_summary.csv"")"
src/tp_reporting/factor_research_app.py,176,read,read_csv,False,"frame = read_csv(config[""matrix""], ""architecture_deflated_sharpe.csv"")"
src/tp_reporting/factor_research_app.py,187,read,read_csv,False,"return read_csv(config[""oop""], ""deflated_sharpe_results.csv"")"
src/tp_reporting/factor_research_app.py,191,read,read_csv,False,"frame = read_csv(config[""oop""], ""regime_definitions.csv"")"
src/tp_reporting/factor_research_app.py,200,read,read_csv,False,"monthly = read_csv(config[""lag6""], ""benchmark_monthly_audit.csv"")"
src/tp_reporting/factor_research_app.py,233,read,read_csv,False,"read_csv(config[""lag_old""], ""relative_validation_gate.csv"")"
src/tp_reporting/factor_research_app.py,236,read,read_csv,False,"read_csv(config[""lag6""], ""relative_validation_gate.csv"")"
src/tp_reporting/stoxx600_factor_explorer.py,47,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_reporting/stoxx600_factor_explorer.py,119,read,read_csv,False,"summary = pd.read_csv(RUN / ""performance_summary.csv"")"
src/tp_reporting/stoxx600_factor_explorer.py,120,read,read_csv,False,"candidates = pd.read_csv(RUN / ""candidate_map.csv"")"
src/tp_reporting/stoxx600_factor_explorer.py,123,read,read_csv,False,raw = pd.read_csv(RAW_GATE)
src/tp_reporting/stoxx600_factor_explorer.py,124,read,read_csv,False,rel = pd.read_csv(REL_GATE)
src/tp_reporting/stoxx600_factor_explorer.py,125,read,read_csv,False,"claims = pd.read_csv(RUN / ""synergy_claims.csv"").sort_values(""synergy_score"", ascending=False)"
src/tp_reporting/stoxx600_factor_explorer.py,126,read,read_csv,False,"subsets = pd.read_csv(RUN / ""family_subset_results.csv"").sort_values(""robust_score"", ascending=False)"
src/tp_reporting/stoxx600_factor_explorer.py,127,read,read_csv,False,"loo = pd.read_csv(RUN / ""leave_one_out_results.csv"").sort_values(""loo_contribution"", ascending=False)"
src/tp_reporting/stoxx600_factor_explorer.py,128,read,read_csv,False,"regime = pd.read_csv(RUN / ""period_active_cagr_selected.csv"").sort_values(""post_active_cagr"", ascending=False)"
src/tp_reporting/stoxx600_factor_explorer.py,129,read,read_csv,False,"official = pd.read_csv(RUN / ""official_run_results.csv"")"
src/tp_research/executor.py,77,read,read_csv,False,frames.append(pd.read_csv(path))
src/tp_research/runtime.py,69,read,read_parquet,True,"screen = pd.read_parquet(SCREEN_AGGREGATE_PATH, columns=[""Date""])"
src/tp_research/runtime.py,77,read,read_parquet,True,"returns = pd.read_parquet(RETURNS_PATH, columns=[])"
src/tp_research/workflows/analyze_cross_market_leave_one_period_out.py,268,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_research/workflows/analyze_cross_market_leave_one_period_out.py,334,read,read_csv,False,frame = pd.read_csv(path)
src/tp_research/workflows/analyze_cross_market_leave_one_period_out.py,346,read,read_csv,False,frame = pd.read_csv(path)
src/tp_research/workflows/analyze_cross_market_leave_one_period_out.py,349,read,read_csv,False,frame = pd.read_csv(path)
src/tp_research/workflows/analyze_cross_market_leave_one_period_out.py,408,read,read_csv,False,summary = pd.read_csv(summary_path)
src/tp_research/workflows/analyze_cross_market_leave_one_period_out.py,565,read,read_parquet,False,screen = pd.read_parquet(
src/tp_research/workflows/analyze_cross_market_leave_one_period_out.py,598,read,read_parquet,False,"frame = pd.read_parquet(path, columns=[lag6.DATE_COL])"
src/tp_research/workflows/analyze_cross_market_leave_one_period_out.py,690,read,read_csv,False,existing = pd.read_csv(output_path)
src/tp_research/workflows/analyze_eu_small_variable_rotation.py,132,read,read_csv,False,"gate = pd.read_csv(validated_run_dir / ""raw_validation_gate.csv"")"
src/tp_research/workflows/analyze_eu_small_variable_rotation.py,138,read,read_parquet,False,"screen = pd.read_parquet(raw_run_dir / ""eu_small_multifactor_screen.parquet"")"
src/tp_research/workflows/analyze_eu_small_variable_rotation.py,178,write,to_parquet,False,"screen.to_parquet(screen_path, index=False)"
src/tp_research/workflows/analyze_eu_small_variable_rotation.py,575,read,read_csv,False,run_results = pd.read_csv(existing_results_path)
src/tp_research/workflows/analyze_eu_small_variable_rotation.py,577,read,read_csv,False,existing_results = pd.read_csv(existing_results_path) if args.resume and existing_results_path.exists() else None
src/tp_research/workflows/analyze_eu_small_variable_rotation.py,603,read,read_csv,False,"raw_run_results = pd.read_csv(raw_run_dir / ""official_run_results.csv"")"
src/tp_research/workflows/analyze_eu_small_variable_rotation.py,604,read,read_csv,False,"raw_summary = pd.read_csv(raw_run_dir / ""performance_summary.csv"")"
src/tp_research/workflows/analyze_eu_small_variable_rotation.py,605,read,read_csv,False,"validated_run_results = pd.read_csv(validated_run_dir / ""official_run_results.csv"")"
src/tp_research/workflows/analyze_eu_small_variable_rotation.py,606,read,read_csv,False,"validated_summary = pd.read_csv(validated_run_dir / ""performance_summary.csv"")"
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,54,read,read_csv,False,def read_csv(path: Path) -> pd.DataFrame:
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,56,read,read_csv,False,return pd.read_csv(path)
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,97,read,read_csv,False,"raw_summary = read_csv(raw_dir / ""performance_summary.csv"")"
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,98,read,read_csv,False,"rel_summary = read_csv(relative_dir / ""performance_summary.csv"")"
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,114,read,read_csv,False,"raw_gate = read_csv(raw_dir / ""raw_validation_gate.csv"")"
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,115,read,read_csv,False,"rel_gate = read_csv(relative_dir / ""relative_validation_gate.csv"")"
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,198,read,read_parquet,False,"raw_screen = pd.read_parquet(raw_dir / ""nasdaq_multifactor_screen.parquet"")"
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,203,read,read_parquet,False,"rel_screen = pd.read_parquet(relative_dir / ""nasdaq_relative_variable_screen.parquet"", columns=rel_cols)"
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,208,write,to_parquet,False,"screen.to_parquet(screen_path, index=False)"
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,308,read,read_csv,False,frames.append(pd.read_csv(path))
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,348,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,691,read,read_csv,False,"relative_comparison = read_csv(relative_dir / ""relative_vs_level_comparison.csv"")"
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,700,write,to_parquet,False,"screen.to_parquet(screen_path, index=False)"
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,703,read,read_csv,False,"read_csv(raw_dir / ""data_construction_checks.csv"").assign(source_run=""raw_level""),"
src/tp_research/workflows/analyze_nasdaq_extended_factor_research.py,704,read,read_csv,False,"read_csv(relative_dir / ""data_construction_checks.csv"").assign(source_run=""relative_raw""),"
src/tp_research/workflows/analyze_sp500_raw_variable_synergy.py,57,read,read_csv,False,def read_csv(path: Path) -> pd.DataFrame:
src/tp_research/workflows/analyze_sp500_raw_variable_synergy.py,59,read,read_csv,False,return pd.read_csv(path)
src/tp_research/workflows/analyze_sp500_raw_variable_synergy.py,130,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_research/workflows/analyze_sp500_raw_variable_synergy.py,492,read,read_csv,False,"raw_gate = read_csv(validated_dir / ""raw_validation_gate.csv"")"
src/tp_research/workflows/analyze_sp500_raw_variable_synergy.py,493,read,read_csv,False,"raw_summary = read_csv(raw_dir / ""performance_summary.csv"")"
src/tp_research/workflows/analyze_sp500_raw_variable_synergy.py,494,read,read_parquet,False,"raw_screen = pd.read_parquet(raw_dir / ""sp500_multifactor_screen.parquet"")"
src/tp_research/workflows/analyze_sp500_raw_variable_synergy.py,498,write,to_parquet,False,"pair_screen.to_parquet(pair_screen_path, index=False)"
src/tp_research/workflows/analyze_sp500_raw_variable_synergy.py,510,read,read_csv,False,pair_summary = read_csv(pair_summary_path)
src/tp_research/workflows/analyze_sp500_raw_variable_synergy.py,519,read,read_csv,False,existing_results = read_csv(pair_results_path) if args.resume and pair_results_path.exists() else None
src/tp_research/workflows/analyze_stoxx600_2020_regime_break.py,30,read,read_parquet,False,df = pd.read_parquet(path)
src/tp_research/workflows/analyze_stoxx600_2020_regime_break.py,32,read,read_csv,False,df = pd.read_csv(path)
src/tp_research/workflows/analyze_stoxx600_2020_regime_break.py,232,read,read_csv,False,"raw_gate = pd.read_csv(RAW_RUN / ""raw_validation_gate.csv"")"
src/tp_research/workflows/analyze_stoxx600_2020_regime_break.py,233,read,read_csv,False,"raw_summary = pd.read_csv(RAW_RUN / ""performance_summary.csv"")"
src/tp_research/workflows/analyze_stoxx600_2020_regime_break.py,244,read,read_csv,False,"pair_metrics = pd.read_csv(PAIR_RUN / ""raw_pair_full_period_rank.csv"")"
src/tp_research/workflows/analyze_stoxx600_2020_regime_break.py,245,read,read_csv,False,"pair_summary = pd.read_csv(PAIR_RUN / ""performance_summary.csv"")"
src/tp_research/workflows/analyze_stoxx600_lag_extension_robustness.py,354,read,read_csv,False,"lag6_gate = pd.read_csv(lag6_run / ""official_validation_gate.csv"")"
src/tp_research/workflows/analyze_stoxx600_lag_extension_robustness.py,355,read,read_csv,False,level_gate = pd.read_csv(args.level_gate.resolve())
src/tp_research/workflows/analyze_stoxx600_lag_extension_robustness.py,356,read,read_csv,False,prior_gate = pd.read_csv(args.prior_relative_gate.resolve())
src/tp_research/workflows/analyze_stoxx600_leave_one_regime_out.py,90,read,read_parquet;read_csv,False,"frame = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_research/workflows/analyze_stoxx600_leave_one_regime_out.py,208,read,read_csv,False,"raw_gate = pd.read_csv(RAW_RUN / ""raw_validation_gate.csv"")"
src/tp_research/workflows/analyze_stoxx600_leave_one_regime_out.py,209,read,read_csv,False,"raw_summary = pd.read_csv(RAW_RUN / ""performance_summary.csv"")"
src/tp_research/workflows/analyze_stoxx600_leave_one_regime_out.py,210,read,read_csv,False,"relative_gate = pd.read_csv(RELATIVE_RUN / ""relative_validation_gate.csv"")"
src/tp_research/workflows/analyze_stoxx600_leave_one_regime_out.py,211,read,read_csv,False,"relative_summary = pd.read_csv(RELATIVE_RUN / ""performance_summary.csv"")"
src/tp_research/workflows/analyze_stoxx600_leave_one_regime_out.py,212,read,read_csv,False,"combo_map = pd.read_csv(SYNERGY_RUN / ""candidate_map.csv"")"
src/tp_research/workflows/analyze_stoxx600_leave_one_regime_out.py,213,read,read_csv,False,"combo_summary = pd.read_csv(SYNERGY_RUN / ""performance_summary.csv"")"
src/tp_research/workflows/analyze_stoxx600_leave_one_regime_out.py,214,read,read_csv,False,"selected_legs = pd.read_csv(SYNERGY_RUN / ""selected_legs.csv"")"
src/tp_research/workflows/analyze_stoxx600_leave_one_regime_out.py,376,read,read_csv,False,existing = pd.read_csv(output_path)
src/tp_research/workflows/analyze_stoxx600_sparse_core_sleeve_robustness.py,165,read,read_csv,False,"registry = pd.read_csv(run_dir / ""candidate_registry.csv"")"
src/tp_research/workflows/analyze_stoxx600_sparse_core_sleeve_robustness.py,166,read,read_csv,False,"results = pd.read_csv(run_dir / ""official_run_results.csv"")"
src/tp_research/workflows/analyze_stoxx600_sparse_core_sleeve_robustness.py,167,read,read_csv,False,"gate = pd.read_csv(run_dir / ""official_validation_gate.csv"")"
src/tp_research/workflows/analyze_stoxx600_sparse_core_sleeve_robustness.py,168,read,read_csv,False,"summary = pd.read_csv(run_dir / ""performance_summary.csv"")"
src/tp_research/workflows/analyze_stoxx600_sparse_core_sleeve_robustness.py,170,read,read_csv,False,"synergy = pd.read_csv(run_dir / ""synergy_evidence.csv"")"
src/tp_research/workflows/build_eu_small_factor_explorer.py,105,read,read_csv,False,def read_csv(path: Path) -> pd.DataFrame:
src/tp_research/workflows/build_eu_small_factor_explorer.py,106,read,read_csv,False,return pd.read_csv(path)
src/tp_research/workflows/build_eu_small_factor_explorer.py,110,read,read_csv,False,frame = read_csv(path)
src/tp_research/workflows/build_eu_small_factor_explorer.py,143,read,read_csv,False,raw = pd.read_csv(csv_path)
src/tp_research/workflows/build_eu_small_factor_explorer.py,207,read,read_csv,False,"selected = read_csv(SYNERGY_DIR / ""selected_legs.csv"")"
src/tp_research/workflows/build_eu_small_factor_explorer.py,219,read,read_csv,False,"raw_gate = read_csv(VALIDATED_DIR / ""raw_validation_gate.csv"")"
